movieId,title,genres,avg_rating,rating_count,tag_count,comprehensive_score,tags
352,Crooklyn (1994),Comedy|Drama,2.5,2,0,39.7361,
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,3.6094,64,0,68.5271,
354,Cobb (1994),Drama,3.3333,6,0,55.0555,
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,2.3571,42,0,49.2146,
356,Forrest Gump (1994),Comedy|Drama|Romance|War,4.1641,329,9,85.5295,Vietnam|bittersweet|bubba gump shrimp|emotional|heartwarming|lieutenant dan|shrimp|stupid is as stupid does|touching
357,Four Weddings and a Funeral (1994),Comedy|Romance,3.5194,103,1,69.9657,wedding
358,Higher Learning (1995),Drama,2.6667,9,0,47.2598,
359,I Like It Like That (1994),Comedy|Drama|Romance,3.0,1,0,44.9882,
360,I Love Trouble (1994),Action|Comedy,2.6875,8,0,47.0973,
361,It Could Happen to You (1994),Comedy|Drama|Romance,3.0588,17,1,55.9558,gambling
362,"Jungle Book, The (1994)",Adventure|Children|Romance,3.5294,34,0,64.7389,
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,4.0,2,1,61.4079,Holocaust
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,3.9419,172,4,78.9618,Disney|Disney animated feature|Oscar (Best Music - Original Score)|soundtrack
365,Little Buddha (1993),Drama,3.25,4,0,52.4383,
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,2.9167,12,0,51.8909,
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,3.1847,157,0,66.4109,
368,Maverick (1994),Adventure|Comedy|Western,3.5,74,0,67.6128,
369,Mrs. Parker and the Vicious Circle (1994),Drama,4.0,2,0,60.7361,
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,3.0603,58,0,60.4232,
371,"Paper, The (1994)",Comedy|Drama,3.3095,21,1,60.3307,journalism
372,Reality Bites (1994),Comedy|Drama|Romance,2.7619,21,0,51.9922,
373,Red Rock West (1992),Thriller,3.6364,11,0,61.6216,
374,Richie Rich (1994),Children|Comedy,2.2,25,0,44.8457,
376,"River Wild, The (1994)",Action|Thriller,3.25,40,0,61.5093,
377,Speed (1994),Action|Romance|Thriller,3.5292,171,1,72.2721,bus
378,Speechless (1994),Comedy|Romance,2.7857,7,0,47.9645,
379,Timecop (1994),Action|Sci-Fi|Thriller,2.5,21,0,48.3255,
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,3.4972,178,1,71.9954,spies
381,When a Man Loves a Woman (1994),Drama|Romance,3.8182,11,1,64.8388,alcoholism
382,Wolf (1994),Drama|Horror|Romance|Thriller,3.1562,16,0,56.4015,
383,Wyatt Earp (1994),Western,3.0952,21,0,56.6589,
384,Bad Company (1995),Action|Crime|Drama,3.25,2,0,50.2361,
385,"Man of No Importance, A (1994)",Drama,4.0,1,0,58.9882,
386,S.F.W. (1994),Drama,3.0,1,0,44.9882,
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,2.375,4,0,40.1883,
388,Boys Life (1995),Drama,3.0,2,0,46.7361,
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,4.5,2,0,67.7361,
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,3.7,5,0,59.5243,
391,Jason's Lyric (1994),Crime|Drama,4.5,1,0,65.9882,
393,Street Fighter (1994),Action|Adventure|Fantasy,2.5,10,0,45.3374,
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,2.4167,12,0,44.8909,
406,Federal Hill (1994),Drama,3.0,1,0,44.9882,
407,In the Mouth of Madness (1995),Horror|Thriller,3.4375,8,0,57.5973,
408,8 Seconds (1994),Drama,3.0,2,0,46.7361,
409,Above the Rim (1994),Crime|Drama,2.0,1,0,30.9882,
410,Addams Family Values (1993),Children|Comedy|Fantasy,3.1012,84,6,64.4549,Christina Ricci|Christopher Lloyd|black comedy|dark comedy|family|gothic
412,"Age of Innocence, The (1993)",Drama,3.5,15,1,61.6245,Edith Wharton
413,Airheads (1994),Comedy,2.7885,26,1,53.9187,Comedy
414,"Air Up There, The (1994)",Comedy,2.3333,6,0,41.0555,
415,Another Stakeout (1993),Comedy|Thriller,2.5312,16,0,47.6515,
416,Bad Girls (1994),Western,2.5,8,0,44.4723,
417,Barcelona (1994),Comedy|Romance,3.6923,13,0,63.0693,
418,Being Human (1993),Drama,3.0,2,0,46.7361,
419,"Beverly Hillbillies, The (1993)",Comedy,2.675,20,0,50.575,
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,2.7203,59,0,55.7355,
421,Black Beauty (1994),Adventure|Children|Drama,3.2083,12,1,56.646,horses
422,Blink (1994),Thriller,3.2,5,0,52.5243,
423,Blown Away (1994),Action|Thriller,2.85,10,0,50.2374,
424,Blue Chips (1994),Drama,1.8333,3,0,31.643,
425,Blue Sky (1994),Drama|Romance,3.75,2,2,58.3009,Oscar (Best Actress)|mental illness
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.1429,7,0,52.9645,
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,2.5417,12,0,46.6409,
428,"Bronx Tale, A (1993)",Drama,3.7222,18,0,64.8046,
429,Cabin Boy (1994),Comedy,2.0,6,0,36.3889,
430,Calendar Girl (1993),Comedy|Drama,3.75,2,0,57.2361,
431,Carlito's Way (1993),Crime|Drama,3.7381,42,3,69.8915,Al Pacino|gangster|mafia
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,2.6455,55,0,54.3897,
433,Clean Slate (1994),Comedy,2.75,8,0,47.9723,
434,Cliffhanger (1993),Action|Adventure|Thriller,3.0347,101,0,62.4235,
435,Coneheads (1993),Comedy|Sci-Fi,2.4206,63,0,51.8179,
436,Color of Night (1994),Drama|Thriller,2.5714,7,0,44.9645,
437,Cops and Robbersons (1994),Comedy,2.1667,9,0,40.2598,
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,2.7143,7,0,46.9645,
440,Dave (1993),Comedy|Romance,3.5461,76,1,69.0427,President
441,Dazed and Confused (1993),Comedy,3.9286,42,0,71.2146,
442,Demolition Man (1993),Action|Adventure|Sci-Fi,3.0926,81,0,62.2937,
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,2.3333,6,0,41.0555,
445,Fatal Instinct (1993),Comedy,3.0,12,0,53.0575,
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,3.8333,9,0,63.5932,
448,Fearless (1993),Drama,3.625,8,0,60.2223,
449,Fear of a Black Hat (1994),Comedy,1.0,1,0,16.9882,
450,With Honors (1994),Comedy|Drama,3.0,7,0,50.9645,
451,Flesh and Bone (1993),Drama|Mystery|Romance,4.0,1,0,58.9882,
452,Widows' Peak (1994),Drama,3.0,3,0,47.9763,
453,For Love or Money (1993),Comedy|Romance,2.8,5,0,46.9243,
454,"Firm, The (1993)",Drama|Thriller,3.5347,101,1,70.0953,John Grisham
455,Free Willy (1993),Adventure|Children|Drama,2.3919,37,0,49.1682,
456,Fresh (1994),Crime|Drama|Thriller,3.75,4,0,59.4383,
457,"Fugitive, The (1993)",Thriller,3.9921,190,1,79.2039,based on a TV show
458,Geronimo: An American Legend (1993),Drama|Western,2.8,5,0,46.9243,
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,2.25,6,0,39.8889,
460,Getting Even with Dad (1994),Comedy,2.6667,3,0,43.3097,
461,Go Fish (1994),Drama|Romance,2.75,4,0,45.4383,
464,Hard Target (1993),Action|Adventure|Crime|Thriller,2.9,10,0,50.9374,
466,Hot Shots! Part Deux (1993),Action|Comedy|War,2.8667,60,0,57.8554,
467,Live Nude Girls (1995),Comedy,5.0,1,0,72.9882,
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,3.2045,22,0,58.3808,
469,"House of the Spirits, The (1993)",Drama|Romance,3.4,5,0,55.3243,
470,House Party 3 (1994),Comedy,1.0,1,0,16.9882,
471,"Hudsucker Proxy, The (1994)",Comedy,3.55,40,1,66.3811,hula hoop
472,I'll Do Anything (1994),Comedy|Drama,2.5833,6,0,44.5555,
473,In the Army Now (1994),Comedy|War,1.8571,7,0,34.9645,
474,In the Line of Fire (1993),Action|Thriller,3.6929,70,1,70.7483,assassination
475,In the Name of the Father (1993),Drama,4.3,25,1,74.9175,Ireland
476,"Inkwell, The (1994)",Comedy|Drama,1.0,1,0,16.9882,
477,What's Love Got to Do with It? (1993),Drama|Musical,3.3824,17,1,60.4852,biopic
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,2.5,1,0,37.9882,
479,Judgment Night (1993),Action|Crime|Thriller,2.25,4,0,38.4383,
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,3.75,238,1,76.7809,Dinosaur
481,Kalifornia (1993),Drama|Thriller,3.1579,19,0,57.1252,
482,Killing Zoe (1994),Crime|Drama|Thriller,3.625,8,0,60.2223,
484,Lassie (1994),Adventure|Children,3.0,2,0,46.7361,
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,2.934,53,0,58.2721,
486,Life with Mikey (1993),Comedy,3.0,3,0,47.9763,
487,Lightning Jack (1994),Comedy|Western,2.5,4,0,41.9383,
488,M. Butterfly (1993),Drama|Romance,3.0,1,2,46.0529,Japan|sexuality
489,Made in America (1993),Comedy,2.8636,11,0,50.8034,
490,Malice (1993),Thriller,3.0,12,0,53.0575,
491,"Man Without a Face, The (1993)",Drama,3.2941,17,0,58.5781,
492,Manhattan Murder Mystery (1993),Comedy|Mystery,3.75,14,0,64.1745,
493,Menace II Society (1993),Action|Crime|Drama,3.6667,12,0,62.3909,
494,Executive Decision (1996),Action|Adventure|Thriller,3.378,41,0,63.4058,
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,5.0,1,0,72.9882,
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,5.0,1,0,72.9882,
497,Much Ado About Nothing (1993),Comedy|Romance,3.814,43,1,70.3808,Shakespeare
499,Mr. Wonderful (1993),Comedy|Romance,2.5,2,0,39.7361,
500,Mrs. Doubtfire (1993),Comedy|Drama,3.3889,144,3,70.2428,cross dressing|divorce|men in drag
501,Naked (1993),Drama,3.6667,6,0,59.7222,
502,"Next Karate Kid, The (1994)",Action|Children|Romance,2.3667,15,0,45.086,
504,No Escape (1994),Action|Drama|Sci-Fi,3.0,2,0,46.7361,
505,North (1994),Comedy,2.2143,7,0,39.9645,
506,Orlando (1992),Drama|Fantasy|Romance,4.5,2,0,67.7361,
507,"Perfect World, A (1993)",Crime|Drama|Thriller,3.3846,13,0,58.7616,
508,Philadelphia (1993),Drama,3.6136,66,1,69.3892,AIDs
509,"Piano, The (1993)",Drama|Romance,3.541,61,0,67.3659,
510,Poetic Justice (1993),Drama,3.0,1,0,44.9882,
511,"Program, The (1993)",Action|Drama,3.0,2,0,46.7361,
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,3.0,4,0,48.9383,
513,Radioland Murders (1994),Comedy|Mystery|Romance,3.375,4,2,55.2531,radio|show business
514,"Ref, The (1994)",Comedy,3.4167,18,0,60.5269,
515,"Remains of the Day, The (1993)",Drama|Romance,3.6042,24,2,65.3997,Butler|Housekeeper
516,Renaissance Man (1994),Comedy|Drama,3.0556,18,1,56.1431,military
517,Rising Sun (1993),Action|Drama|Mystery,3.2778,9,0,55.8154,
518,"Road to Wellville, The (1994)",Comedy,2.375,4,0,40.1883,
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,2.4048,21,0,46.9922,
520,Robin Hood: Men in Tights (1993),Comedy,3.1304,69,0,62.1414,
521,Romeo Is Bleeding (1993),Crime|Thriller,3.1667,3,0,50.3097,
522,Romper Stomper (1992),Action|Drama,3.2857,7,3,56.3081,Australia|racism|violence
523,Ruby in Paradise (1993),Drama,3.5,4,0,55.9383,
524,Rudy (1993),Drama,3.4853,34,1,64.7931,football
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,4.0,1,0,58.9882,
527,Schindler's List (1993),Drama|War,4.225,220,7,84.4369,Holocaust|based on a true story|biography|disturbing|holocaust|moving|thought-provoking
528,"Scout, The (1994)",Comedy|Drama,2.3333,3,0,38.643,
529,Searching for Bobby Fischer (1993),Drama,3.875,40,1,70.9311,chess
531,"Secret Garden, The (1993)",Children|Drama,3.25,24,0,59.3766,
532,Serial Mom (1994),Comedy|Crime|Horror,3.0,16,0,54.214,
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,2.8889,18,0,53.138,
534,Shadowlands (1993),Drama|Romance,3.6071,14,1,62.8462,C.S. Lewis
535,Short Cuts (1993),Drama,3.2667,15,1,58.3578,large cast
536,"Simple Twist of Fate, A (1994)",Drama,3.3333,3,0,52.643,
537,Sirens (1994),Drama,3.1667,12,0,55.3909,
538,Six Degrees of Separation (1993),Drama,3.5833,12,1,61.896,race
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,3.4717,106,1,69.4202,Empire State Building
540,Sliver (1993),Thriller,2.6667,18,1,50.6986,bad
541,Blade Runner (1982),Action|Sci-Fi|Thriller,4.1008,124,12,80.7121,Philip K. Dick|androids|artificial intelligence|atmospheric|cyberpunk|dreamlike|existentialism|future|mindfuck|philosophical|robots|sci-fi
542,Son in Law (1993),Comedy|Drama|Romance,2.7857,14,0,50.6745,
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.3171,41,1,63.224,beat poetry
544,Striking Distance (1993),Action|Crime,2.4375,8,0,43.5973,
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.0,21,0,41.3255,
547,Surviving the Game (1994),Action|Adventure|Thriller,3.25,2,0,50.2361,
548,Terminal Velocity (1994),Action|Mystery|Thriller,2.75,6,0,46.8889,
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,4.5,2,0,67.7361,
550,Threesome (1994),Comedy|Romance,3.4,5,0,55.3243,
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.5538,93,2,70.4037,Christmas|Halloween
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,3.2623,61,1,64.1361,knights
553,Tombstone (1993),Action|Drama|Western,3.8154,65,0,71.4771,
555,True Romance (1993),Crime|Thriller,3.8,65,0,71.2617,
556,"War Room, The (1993)",Documentary,3.3333,6,1,55.7273,politics
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,2.9375,8,0,50.5973,
562,Welcome to the Dollhouse (1995),Comedy|Drama,3.5435,23,1,63.9811,adolescence
563,Germinal (1993),Drama|Romance,4.0,1,0,58.9882,
564,Chasers (1994),Comedy,1.5,2,0,25.7361,
567,Kika (1993),Comedy|Drama,2.0,3,0,33.9763,
568,Bhaji on the Beach (1993),Comedy|Drama,3.5,2,0,53.7361,
569,Little Big League (1994),Comedy|Drama,2.6667,6,0,45.7222,
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,3.5,1,0,51.9882,
574,Spanking the Monkey (1994),Comedy|Drama,3.25,4,0,52.4383,
575,"Little Rascals, The (1994)",Children|Comedy,2.6562,16,0,49.4015,
577,Andre (1994),Adventure|Children|Drama,2.125,4,0,36.6883,
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,3.0,1,0,44.9882,
580,Princess Caraboo (1994),Drama,2.8,5,0,46.9243,
581,"Celluloid Closet, The (1995)",Documentary,4.0,4,0,62.9383,
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,4.0,1,0,58.9882,
585,"Brady Bunch Movie, The (1995)",Comedy,2.7361,36,0,53.8723,
586,Home Alone (1990),Children|Comedy,2.9957,116,1,63.1413,christmas
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,3.4348,115,1,69.2516,overrated
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,3.7923,183,1,76.2464,Disney
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,3.971,224,8,81.0721,Arnold Schwarzenegger|Scifi masterpiece|Suspense|apocalypse|nuclear war|robots|sci-fi|time travel
590,Dances with Wolves (1990),Adventure|Drama|Western,3.8354,164,2,76.7717,American Indians|Native Americans
592,Batman (1989),Action|Crime|Thriller,3.4286,189,1,71.2918,superhero
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,4.1613,279,6,84.4357,Hannibal Lector|disturbing|drama|gothic|psychology|suspense
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.6169,77,1,70.09,Disney
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,3.7705,146,1,74.9733,Disney
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,3.45,60,1,66.6938,Disney
597,Pretty Woman (1990),Comedy|Romance,3.4852,135,1,70.6429,prostitution
599,"Wild Bunch, The (1969)",Adventure|Western,3.8182,11,0,64.167,
600,Love and a .45 (1994),Action|Comedy|Crime,4.0,1,0,58.9882,
602,"Great Day in Harlem, A (1994)",Documentary,4.0,1,0,58.9882,
605,One Fine Day (1996),Drama|Romance,3.0,10,0,52.3374,
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,3.0,4,0,48.9383,
608,Fargo (1996),Comedy|Crime|Drama|Thriller,4.116,181,5,81.7954,Coen Brothers|KIDNAPPING|Steve Buscemi|based on a true story|dark comedy
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,3.5714,14,0,61.6745,
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.5455,33,0,64.8386,
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.4167,6,0,42.2222,
612,"Pallbearer, The (1996)",Comedy,2.5,6,0,43.3889,
613,Jane Eyre (1996),Drama|Romance,3.1875,8,0,54.0973,
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,3.0,1,0,44.9882,
616,"Aristocats, The (1970)",Animation|Children,3.4111,45,1,64.9327,Disney
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,2.8333,3,0,45.643,
618,Two Much (1995),Comedy|Romance,3.0,1,0,44.9882,
619,Ed (1996),Comedy,2.6,5,0,44.1243,
626,"Thin Line Between Love and Hate, A (1996)",Comedy,5.0,1,0,72.9882,
627,"Last Supper, The (1995)",Drama|Thriller,3.3333,6,0,55.0555,
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,3.6429,35,6,68.3345,edward norton|priest|psychology|suspense|thought-provoking|twist ending
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,3.1818,11,0,55.2579,
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,4.0,1,0,58.9882,
633,Denise Calls Up (1995),Comedy,5.0,1,0,72.9882,
634,Theodore Rex (1995),Comedy,2.25,4,0,38.4383,
635,"Family Thing, A (1996)",Comedy|Drama,3.0,2,0,46.7361,
636,Frisk (1995),Drama,3.0,1,0,44.9882,
637,Sgt. Bilko (1996),Comedy,3.0455,33,0,57.8386,
638,Jack and Sarah (1995),Romance,3.0,1,1,45.6599,babies
639,Girl 6 (1996),Comedy|Drama,3.0,4,0,48.9383,
640,Diabolique (1996),Drama|Thriller,2.6818,11,0,48.2579,
645,Nelly & Monsieur Arnaud (1995),Drama,3.5,2,0,53.7361,
647,Courage Under Fire (1996),Action|Crime|Drama|War,3.3276,29,1,61.9206,Gulf War
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,3.537,162,1,72.1496,based on a TV show
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,3.0,1,0,44.9882,
650,Moll Flanders (1996),Drama,3.0,4,0,48.9383,
653,Dragonheart (1996),Action|Adventure|Fantasy,3.0923,65,0,61.354,
656,Eddie (1996),Comedy,3.0,5,0,49.7243,
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,3.449,49,0,65.1505,
662,Fear (1996),Thriller,3.2857,7,0,54.9645,
663,Kids in the Hall: Brain Candy (1996),Comedy,3.2917,12,0,57.1409,
665,Underground (1995),Comedy|Drama|War,4.3333,3,0,66.643,
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,2.8125,8,0,48.8473,
668,Song of the Little Road (Pather Panchali) (1955),Drama,4.25,2,1,64.9079,India
670,"World of Apu, The (Apur Sansar) (1959)",Drama,4.75,2,1,71.9079,India
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,3.4861,36,1,65.0441,spoof
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2.7075,53,1,55.774,Bugs Bunny
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,3.1667,9,0,54.2598,
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,3.8333,9,0,63.5932,
679,"Run of the Country, The (1995)",Drama,4.0,1,0,58.9882,
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,4.125,4,0,64.6883,
685,It's My Party (1996),Drama,4.0,2,0,60.7361,
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,2.3333,9,0,42.5932,
691,Mrs. Winterbourne (1996),Comedy|Romance,3.3333,3,0,52.643,
692,Solo (1996),Action|Sci-Fi|Thriller,2.0,4,0,34.9383,
694,"Substitute, The (1996)",Action|Crime|Drama,2.9545,11,0,52.0761,
695,True Crime (1996),Mystery|Thriller,4.0,2,0,60.7361,
697,Feeling Minnesota (1996),Drama|Romance,2.7,5,0,45.5243,
698,Delta of Venus (1995),Drama,1.0,1,0,16.9882,
700,Angus (1995),Comedy,3.2143,7,0,53.9645,
703,Boys (1996),Drama,2.0,2,0,32.7361,
704,"Quest, The (1996)",Action|Adventure,2.5714,7,0,44.9645,
706,Sunset Park (1996),Drama,3.0,1,0,44.9882,
707,Mulholland Falls (1996),Crime|Drama|Thriller,2.881,21,1,54.3307,bad
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,3.3879,58,1,65.6812,Veterinarian
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,3.0909,11,0,53.9852,
710,Celtic Pride (1996),Comedy,2.5625,8,0,45.3473,
711,Flipper (1996),Adventure|Children,3.05,10,0,53.0374,
714,Dead Man (1995),Drama|Mystery|Western,3.9667,15,0,67.486,
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,3.6667,3,0,57.3097,
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,4.125,4,0,64.6883,
719,Multiplicity (1996),Comedy,2.8429,35,0,55.2486,
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,4.0926,27,1,72.3333,Aardman
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,4.0,1,0,58.9882,
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,3.0323,31,0,57.3925,
725,"Great White Hype, The (1996)",Comedy,2.5,5,0,42.7243,
726,Last Dance (1996),Drama,3.0,1,0,44.9882,
728,Cold Comfort Farm (1995),Comedy,3.5,10,0,59.3374,
731,Heaven's Prisoners (1996),Crime|Thriller,3.3333,3,0,52.643,
733,"Rock, The (1996)",Action|Adventure|Thriller,3.6405,121,3,73.0207,Alcatraz|Michael Bay|terrorism
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,3.9286,7,0,63.9645,
736,Twister (1996),Action|Adventure|Romance|Thriller,3.3211,123,1,67.948,Disaster
737,Barb Wire (1996),Action|Sci-Fi,2.65,20,0,50.225,
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,4.1481,27,0,72.4393,
742,Thinner (1996),Horror|Thriller,2.8182,11,0,50.167,
743,Spy Hard (1996),Comedy,2.5172,29,0,49.904,
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,3.8958,48,1,71.9912,Aardman
747,"Stupids, The (1996)",Comedy,3.3333,3,0,52.643,
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.1136,22,1,57.7799,aliens
