movieId,title,genres,avg_rating,bayesian_rating,rating_count,recent_rating_count,tag_count,rating_score,popularity_score,tag_score,freshness_score,comprehensive_score,tags
242,Farinelli: il castrato (1994),Drama|Musical,3.6,3.518,5,0,0,49.2515,6.1794,0.0,0.0,55.4309,
243,Gordy (1995),Children|Comedy|Fantasy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
246,Hoop Dreams (1994),Documentary,4.2931,3.9266,29,0,1,54.9731,11.7301,0.6718,0.0,67.3749,basketball
247,Heavenly Creatures (1994),Crime|Drama,3.9286,3.6965,21,0,1,51.751,10.6604,0.6718,0.0,63.0832,Australia
248,Houseguest (1994),Comedy,3.1765,3.37,17,0,2,47.1796,9.9684,1.0647,0.0,58.2127,Sinbad|bad
249,Immortal Beloved (1994),Drama|Romance,3.7222,3.5939,18,0,1,50.315,10.1548,0.6718,0.0,61.1416,Beethoven
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,2.5,3.3077,6,0,0,46.3079,6.7111,0.0,0.0,53.019,
251,"Hunted, The (1995)",Action,3.0,3.4478,3,0,0,48.2695,4.7811,0.0,0.0,53.0505,
252,I.Q. (1994),Comedy|Romance,3.4535,3.4712,43,0,1,48.5962,13.051,0.6718,0.0,62.319,Einstein
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,3.4587,3.4667,109,0,0,48.5339,16.2111,0.0,0.0,64.745,
254,Jefferson in Paris (1995),Drama,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
255,"Jerky Boys, The (1995)",Comedy,2.0714,3.1887,7,0,0,44.642,7.1716,0.0,0.0,51.8136,
256,Junior (1994),Comedy|Sci-Fi,2.8286,3.109,35,0,0,43.5257,12.3589,0.0,0.0,55.8846,
257,Just Cause (1995),Mystery|Thriller,3.5,3.501,14,0,1,49.014,9.3396,0.6718,0.0,59.0253,court
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,2.6,3.244,10,0,0,45.4156,8.2699,0.0,0.0,53.6855,
259,Kiss of Death (1995),Crime|Drama|Thriller,3.2,3.4513,5,0,0,48.3182,6.1794,0.0,0.0,54.4976,
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,4.2311,4.165,251,8,18,58.3099,19.07,2.8537,3.9624,84.196,EPIC|Nerd|ROBOTS AND ANDROIDS|Star Wars|action|classic|classic sci-fi|darth vader|engrossing adventure|great soundtrack|luke skywalker|oldie but goodie|sci-fi|space|space action|space adventure|space epic|space opera
261,Little Women (1994),Drama,3.881,3.7394,42,1,1,52.3514,12.9717,0.6718,1.25,67.2449,Louisa May Alcott
262,"Little Princess, A (1995)",Children|Drama,3.9048,3.6856,21,0,3,51.5988,10.6604,1.3436,0.0,63.6028,England|Girl Power|India
263,Ladybird Ladybird (1994),Drama,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,3.9394,3.7507,33,0,0,52.5094,12.1618,0.0,0.0,64.6712,
266,Legends of the Fall (1994),Drama|Romance|War|Western,3.3971,3.4251,68,1,0,47.9521,14.6027,0.0,1.25,63.8047,
267,Major Payne (1995),Comedy,2.9412,3.2747,17,0,0,45.8463,9.9684,0.0,0.0,55.8147,
269,My Crazy Life (Mi vida loca) (1993),Drama,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
270,Love Affair (1994),Drama|Romance,3.4,3.4846,5,0,0,48.7848,6.1794,0.0,0.0,54.9643,
271,Losing Isaiah (1995),Drama,3.5,3.5013,4,0,0,49.0188,5.5507,0.0,0.0,54.5694,
272,"Madness of King George, The (1994)",Comedy|Drama,3.7581,3.6436,31,0,2,51.0097,11.9527,1.0647,0.0,64.0272,England|mental illness
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,2.9464,3.2083,28,0,1,44.9159,11.6132,0.6718,0.0,57.2009,gothic
274,Man of the House (1995),Comedy,2.9286,3.3762,7,0,0,47.267,7.1716,0.0,0.0,54.4386,
275,Mixed Nuts (1994),Comedy,2.0,3.2109,6,0,0,44.9531,6.7111,0.0,0.0,51.6641,
276,Milk Money (1994),Comedy|Romance,3.25,3.3838,22,0,0,47.3733,10.8137,0.0,0.0,58.187,
277,Miracle on 34th Street (1994),Drama,3.2237,3.334,38,0,1,46.6753,12.6349,0.6718,0.0,59.982,Christmas
278,Miami Rhapsody (1995),Comedy,1.5,3.3533,2,0,0,46.9461,3.7889,0.0,0.0,50.735,
279,My Family (1995),Drama,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
280,Murder in the First (1995),Drama|Thriller,4.0769,3.6984,13,0,1,51.7775,9.1016,0.6718,0.0,61.5509,prison
281,Nobody's Fool (1994),Comedy|Drama|Romance,3.7857,3.6036,14,0,0,50.4499,9.3396,0.0,0.0,59.7894,
282,Nell (1994),Drama,3.3375,3.4006,40,0,2,47.6084,12.8074,1.0647,0.0,61.4805,disability|twins
283,New Jersey Drive (1995),Crime|Drama,3.6667,3.5192,3,0,0,49.2695,4.7811,0.0,0.0,54.0505,
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
285,Beyond Bedlam (1993),Drama|Horror,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
287,Nina Takes a Lover (1994),Comedy|Romance,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
288,Natural Born Killers (1994),Action|Crime|Thriller,3.2337,3.2909,92,1,6,46.073,15.6321,1.8859,1.25,64.841,brutality|controversial|dark comedy|psychedelic|satire|stylized
289,Only You (1994),Comedy|Romance,3.5625,3.5163,8,0,0,49.2286,7.5778,0.0,0.0,56.8065,
290,Once Were Warriors (1994),Crime|Drama,4.0357,3.6933,14,0,0,51.7063,9.3396,0.0,0.0,61.0458,
291,Poison Ivy II (1996),Drama|Thriller,2.3333,3.3764,3,0,0,47.2695,4.7811,0.0,0.0,52.0505,
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,3.4257,3.4408,101,0,0,48.171,15.9507,0.0,0.0,64.1217,
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,4.0188,3.937,133,2,32,55.1174,16.8917,3.3887,1.9812,77.379,Action|French|Gary Oldman|Guns|Jean Reno|Lolita theme|Luc Besson|Natalie Portman|assassin|assassination|assassins|awkward romance|corruption|crime|disturbing|drama|friendship|great acting|hit men|hitman|humorous|imdb top 250|loneliness|love story|organized crime|police|police corruption|quirky|sniper|tense|touching|unique
294,"Perez Family, The (1995)",Comedy|Romance,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,4.1971,4.1447,307,7,173,58.0257,19.7621,5.0,3.75,86.5378,1990s|AWESOME|Black comedy|Harvey Keitel|Highly quotable|John Travolta|Mafia|Palme d'Or|Quentin Tarantino|Quotable|Roger Avary|Samuel L. Jackson|Steve Buscemi|Tarantino|Uma Thurman|achronological|action|action packed|aggressive|amazing|amazing dialogues|anthology|assassin|atmospheric|bad ass|bad language|bad-ass|bible|biblical references|big boys with guns|big name actors|black humor|black humour|blood|blood splatters|bloody|bruce willis|brutality|casual violence|character development|characters|classic|classic movie|coke|comedy|conversation|cool|cool style|crime|crime scene scrubbing|cult|cult classic|cult film|dance|dancing|dark|dark comedy|dark humor|dialogue|different|diner|disjointed timeline|disturbing|drama|drug overdose|drugs|drugs & music|ensemble cast|entertaining|entirely dialogue|episodic|exciting|fast paced|fast-paced|film noir|film-noir|foul language|fun|funny|gangster|gangsters|genius|golden watch|good dialogue|good music|gore|great acting|great dialogue|great soundtrack|gritty|guns|heroin|hit men|hitman|homosexuality|humour|iconic|imdb top 250|innovative|intellectual|intelligent|intense|interesting|intertwining storylines|interwoven storylines|ironic|irony|killer-as-protagonist|los angeles|masterpiece|meaningless violence|milkshake|mobster|mobsters|monologue|motherfucker|multiple stories|multiple storylines|neo-noir|noir|non-linear|non-linear timeline|nonlinear|nonlinear narrative|nonlinear storyline|nonlinear timeline|notable soundtrack|offensive|organised crime|organized crime|original|original plot|out of order|parody|philosophical|pop culture references|psychological|pulp|quirky|r:disturbing violent content including rape|r:disturbing violent images|r:graphic sexuality|r:some violence|r:strong bloody violence|r:strong language|r:sustained strong stylized violence|r:violence|random|rape|retro|royal with cheese|sarcasm|satire|sexy|smart writing|sophisticated|soundtrack|splatter|storytelling|stylish|stylized|suspense|thought-provoking|thriller|travolta|twist ending|unique|unpredictable|unusual|very funny|violence|violent|witty
298,Pushing Hands (Tui shou) (1992),Drama,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
299,Priest (1994),Drama,4.0,3.5703,4,0,0,49.9843,5.5507,0.0,0.0,55.535,
300,Quiz Show (1994),Drama,3.5185,3.5145,81,0,1,49.2033,15.198,0.6718,0.0,65.073,TV
301,Picture Bride (Bijo photo) (1994),Drama|Romance,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,3.2,3.4513,5,0,0,48.3182,6.1794,0.0,0.0,54.4976,
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,2.9531,3.1937,32,0,0,44.7113,12.0588,0.0,0.0,56.7701,
304,Roommates (1995),Comedy|Drama,3.6667,3.5192,3,0,0,49.2695,4.7811,0.0,0.0,54.0505,
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,2.8333,3.3247,9,0,0,46.5454,7.9412,0.0,0.0,54.4866,
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,4.2188,3.7814,16,0,0,52.9401,9.7712,0.0,0.0,62.7114,
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,3.8958,3.6947,24,0,1,51.7254,11.1013,0.6718,0.0,63.4985,Death
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,4.025,3.7342,20,1,2,52.2788,10.5,1.0647,1.25,65.0935,cynical|marriage
310,Rent-a-Kid (1995),Comedy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
311,Relative Fear (1994),Horror|Thriller,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
312,Stuart Saves His Family (1995),Comedy,1.4444,2.957,9,0,0,41.3984,7.9412,0.0,0.0,49.3396,
313,"Swan Princess, The (1994)",Animation|Children,3.3333,3.4835,3,0,0,48.7695,4.7811,0.0,0.0,53.5505,
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,3.75,3.5985,16,0,0,50.3791,9.7712,0.0,0.0,60.1504,
315,"Specialist, The (1994)",Action|Drama|Thriller,3.0789,3.2466,38,0,0,45.4531,12.6349,0.0,0.0,58.088,
316,Stargate (1994),Action|Adventure|Sci-Fi,3.375,3.3942,140,2,1,47.5185,17.0674,0.6718,1.9812,67.2388,time travel
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,3.2037,3.274,81,1,1,45.8353,15.198,0.6718,1.25,62.9551,Christmas
318,"Shawshank Redemption, The (1994)",Crime|Drama,4.429,4.3612,317,10,4,61.0571,19.8723,1.5598,4.3243,86.8135,Morgan Freeman|Stephen King|prison|wrongful imprisonment
319,Shallow Grave (1994),Comedy|Drama|Thriller,3.6,3.5453,20,0,0,49.6343,10.5,0.0,0.0,60.1343,
320,Suture (1993),Film-Noir|Thriller,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,4.0,3.5385,2,0,0,49.5387,3.7889,0.0,0.0,53.3276,
322,Swimming with Sharks (1995),Comedy|Drama,3.55,3.5154,10,0,0,49.2156,8.2699,0.0,0.0,57.4855,
324,"Sum of Us, The (1994)",Comedy|Drama,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
325,National Lampoon's Senior Trip (1995),Comedy,2.5,3.2825,7,0,0,45.9545,7.1716,0.0,0.0,53.1261,
326,To Live (Huozhe) (1994),Drama,4.0,3.555,3,0,0,49.7695,4.7811,0.0,0.0,54.5505,
327,Tank Girl (1995),Action|Comedy|Sci-Fi,2.8235,3.1108,34,0,0,43.5516,12.2617,0.0,0.0,55.8133,
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,3.15,3.4011,10,0,0,47.6156,8.2699,0.0,0.0,55.8855,
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,3.3935,3.4138,108,1,1,47.7936,16.1796,0.6718,1.25,65.8949,Enterprise
330,Tales from the Hood (1995),Action|Crime|Horror,3.0,3.4045,6,0,0,47.6627,6.7111,0.0,0.0,54.3738,
331,Tom & Viv (1994),Drama,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
332,Village of the Damned (1995),Horror|Sci-Fi,2.8333,3.2848,12,0,0,45.9877,8.846,0.0,0.0,54.8337,
333,Tommy Boy (1995),Comedy,3.78,3.6872,50,0,0,51.6206,13.5601,0.0,0.0,65.1807,
334,Vanya on 42nd Street (1994),Drama,4.2,3.618,5,0,0,50.6515,6.1794,0.0,0.0,56.8309,
335,Underneath (1995),Mystery|Thriller,3.5,3.5014,2,0,0,49.0202,3.7889,0.0,0.0,52.8091,
336,"Walking Dead, The (1995)",Drama|War,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
337,What's Eating Gilbert Grape (1993),Drama,3.7662,3.7014,77,0,1,51.8191,15.0255,0.6718,0.0,67.5163,mental illness
338,Virtuosity (1995),Action|Sci-Fi|Thriller,2.8421,3.2168,19,0,1,45.0351,10.3317,0.6718,0.0,56.0386,serial killer
339,While You Were Sleeping (1995),Comedy|Romance,3.4694,3.4759,98,2,1,48.663,15.8477,0.6718,1.9812,67.1637,coma
340,"War, The (1994)",Adventure|Drama|War,3.4,3.4846,5,0,0,48.7848,6.1794,0.0,0.0,54.9643,
341,Double Happiness (1994),Drama,4.0,3.5385,2,0,0,49.5387,3.7889,0.0,0.0,53.3276,
342,Muriel's Wedding (1994),Comedy,3.2727,3.3714,33,0,2,47.1991,12.1618,1.0647,0.0,60.4256,Australia|weddings
343,"Baby-Sitters Club, The (1995)",Children,2.9,3.4013,5,0,0,47.6182,6.1794,0.0,0.0,53.7976,
344,Ace Ventura: Pet Detective (1994),Comedy,3.0404,3.1024,161,0,0,43.433,17.5462,0.0,0.0,60.9792,
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,3.5972,3.558,36,1,3,49.8122,12.4534,1.3436,1.25,64.8592,cross dressing|men in drag|remade
346,Backbeat (1993),Drama|Musical,3.5,3.5013,6,0,0,49.0176,6.7111,0.0,0.0,55.7287,
347,Bitter Moon (1992),Drama|Film-Noir|Romance,3.5,3.5013,6,0,0,49.0176,6.7111,0.0,0.0,55.7287,
348,Bullets Over Broadway (1994),Comedy,3.5833,3.5462,30,0,0,49.6463,11.8432,0.0,0.0,61.4895,
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,3.6045,3.5855,110,0,1,50.1966,16.2423,0.6718,0.0,67.1107,Tom Clancy
350,"Client, The (1994)",Drama|Mystery|Thriller,3.386,3.4212,57,0,1,47.8969,14.0037,0.6718,0.0,62.5724,John Grisham
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,3.1765,3.37,17,0,1,47.1796,9.9684,0.6718,0.0,57.8198,interracial romance
352,Crooklyn (1994),Comedy|Drama,2.5,3.4274,2,0,0,47.9831,3.7889,0.0,0.0,51.7721,
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,3.6094,3.5791,64,0,0,50.1072,14.3967,0.0,0.0,64.5039,
354,Cobb (1994),Drama,3.3333,3.469,6,0,0,48.566,6.7111,0.0,0.0,55.2771,
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,2.3571,2.7842,42,0,0,38.9783,12.9717,0.0,0.0,51.95,
356,Forrest Gump (1994),Comedy|Drama|Romance|War,4.1641,4.1173,329,11,9,57.6428,20.0,2.2316,4.4812,84.3556,Vietnam|bittersweet|bubba gump shrimp|emotional|heartwarming|lieutenant dan|shrimp|stupid is as stupid does|touching
357,Four Weddings and a Funeral (1994),Comedy|Romance,3.5194,3.5159,103,0,1,49.223,16.0176,0.6718,0.0,65.9124,wedding
358,Higher Learning (1995),Drama,2.6667,3.2806,9,0,0,45.9278,7.9412,0.0,0.0,53.869,
359,I Like It Like That (1994),Comedy|Drama|Romance,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
360,I Love Trouble (1994),Action|Comedy,2.6875,3.3042,8,0,0,46.2589,7.5778,0.0,0.0,53.8368,
361,It Could Happen to You (1994),Comedy|Drama|Romance,3.0588,3.3224,17,0,1,46.513,9.9684,0.6718,0.0,57.1531,gambling
362,"Jungle Book, The (1994)",Adventure|Children|Romance,3.5294,3.5176,34,0,0,49.2465,12.2617,0.0,0.0,61.5083,
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,4.0,3.5385,2,0,1,49.5387,3.7889,0.6718,0.0,53.9994,Holocaust
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,3.9419,3.886,172,7,4,54.4038,17.7728,1.5598,3.75,77.4864,Disney|Disney animated feature|Oscar (Best Music - Original Score)|soundtrack
365,Little Buddha (1993),Drama,3.25,3.4669,4,0,0,48.536,5.5507,0.0,0.0,54.0867,
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,2.9167,3.3119,12,0,0,46.3661,8.846,0.0,0.0,55.2121,
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,3.1847,3.2282,157,3,0,45.1953,17.46,0.0,2.5,65.1553,
368,Maverick (1994),Adventure|Comedy|Western,3.5,3.5004,74,1,0,49.0055,14.8902,0.0,1.25,65.1457,
369,Mrs. Parker and the Vicious Circle (1994),Drama,4.0,3.5385,2,0,0,49.5387,3.7889,0.0,0.0,53.3276,
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,3.0603,3.1932,58,0,0,44.7054,14.0627,0.0,0.0,58.768,
371,"Paper, The (1994)",Comedy|Drama,3.3095,3.4139,21,0,1,47.7945,10.6604,0.6718,0.0,59.1267,journalism
372,Reality Bites (1994),Comedy|Drama|Romance,2.7619,3.1639,21,0,0,44.2945,10.6604,0.0,0.0,54.9549,
373,Red Rock West (1992),Thriller,3.6364,3.5427,11,0,0,49.5985,8.57,0.0,0.0,58.1685,
374,Richie Rich (1994),Children|Comedy,2.2,2.8508,25,0,0,39.9109,11.2366,0.0,0.0,51.1475,
376,"River Wild, The (1994)",Action|Thriller,3.25,3.3468,40,0,0,46.8545,12.8074,0.0,0.0,59.662,
377,Speed (1994),Action|Romance|Thriller,3.5292,3.5257,171,0,1,49.3599,17.7528,0.6718,0.0,67.7845,bus
378,Speechless (1994),Comedy|Romance,2.7857,3.345,7,0,0,46.8295,7.1716,0.0,0.0,54.0011,
379,Timecop (1994),Action|Sci-Fi|Thriller,2.5,3.0443,21,0,0,42.6205,10.6604,0.0,0.0,53.281,
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,3.4972,3.4977,178,1,1,48.9682,17.8903,0.6718,1.25,68.7803,spies
381,When a Man Loves a Woman (1994),Drama|Romance,3.8182,3.5983,11,0,1,50.3762,8.57,0.6718,0.0,59.618,alcoholism
382,Wolf (1994),Drama|Horror|Romance|Thriller,3.1562,3.3668,16,0,0,47.1352,9.7712,0.0,0.0,56.9065,
383,Wyatt Earp (1994),Western,3.0952,3.3161,21,0,0,46.4249,10.6604,0.0,0.0,57.0853,
384,Bad Company (1995),Action|Crime|Drama,3.25,3.4829,2,0,0,48.7609,3.7889,0.0,0.0,52.5498,
385,"Man of No Importance, A (1994)",Drama,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
386,S.F.W. (1994),Drama,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,2.375,3.3462,4,0,0,46.8464,5.5507,0.0,0.0,52.397,
388,Boys Life (1995),Drama,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,4.5,3.5755,2,0,0,50.0572,3.7889,0.0,0.0,53.8461,
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,3.7,3.5346,5,0,0,49.4848,6.1794,0.0,0.0,55.6643,
391,Jason's Lyric (1994),Crime|Drama,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
393,Street Fighter (1994),Action|Adventure|Fantasy,2.5,3.2154,10,0,0,45.0156,8.2699,0.0,0.0,53.2855,
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,2.4167,3.1497,12,0,0,44.0958,8.846,0.0,0.0,52.9418,
406,Federal Hill (1994),Drama,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
407,In the Mouth of Madness (1995),Horror|Thriller,3.4375,3.486,8,1,0,48.8044,7.5778,0.0,1.25,57.6322,
408,8 Seconds (1994),Drama,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
409,Above the Rim (1994),Crime|Drama,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
410,Addams Family Values (1993),Children|Comedy|Fantasy,3.1012,3.193,84,1,6,44.7022,15.3219,1.8859,1.25,63.16,Christina Ricci|Christopher Lloyd|black comedy|dark comedy|family|gothic
412,"Age of Innocence, The (1993)",Drama,3.5,3.501,15,0,1,49.0136,9.5621,0.6718,0.0,59.2475,Edith Wharton
413,Airheads (1994),Comedy,2.7885,3.138,26,0,1,43.9323,11.3667,0.6718,0.0,55.9708,Comedy
414,"Air Up There, The (1994)",Comedy,2.3333,3.2754,6,0,0,45.8563,6.7111,0.0,0.0,52.5674,
415,Another Stakeout (1993),Comedy|Thriller,2.5312,3.1229,16,0,0,43.7206,9.7712,0.0,0.0,53.4918,
416,Bad Girls (1994),Western,2.5,3.2588,8,0,0,45.6226,7.5778,0.0,0.0,53.2004,
417,Barcelona (1994),Comedy|Romance,3.6923,3.5668,13,0,0,49.9354,9.1016,0.0,0.0,59.037,
418,Being Human (1993),Drama,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
419,"Beverly Hillbillies, The (1993)",Comedy,2.675,3.1342,20,0,0,43.8788,10.5,0.0,0.0,54.3788,
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,2.7203,2.9528,59,0,0,41.3398,14.1206,0.0,0.0,55.4605,
421,Black Beauty (1994),Adventure|Children|Drama,3.2083,3.4065,12,0,1,47.6904,8.846,0.6718,0.0,57.2082,horses
422,Blink (1994),Thriller,3.2,3.4513,5,0,0,48.3182,6.1794,0.0,0.0,54.4976,
423,Blown Away (1994),Action|Thriller,2.85,3.3154,10,0,0,46.4156,8.2699,0.0,0.0,54.6855,
424,Blue Chips (1994),Drama,1.8333,3.3228,3,0,0,46.5195,4.7811,0.0,0.0,51.3005,
425,Blue Sky (1994),Drama|Romance,3.75,3.52,2,0,2,49.2794,3.7889,1.0647,0.0,54.1331,Oscar (Best Actress)|mental illness
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.1429,3.4231,7,0,0,47.9233,7.1716,0.0,0.0,55.0949,
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,2.5417,3.1902,12,0,0,44.6634,8.846,0.0,0.0,53.5094,
428,"Bronx Tale, A (1993)",Drama,3.7222,3.5939,18,0,0,50.315,10.1548,0.0,0.0,60.4698,
429,Cabin Boy (1994),Comedy,2.0,3.2109,6,0,0,44.9531,6.7111,0.0,0.0,51.6641,
430,Calendar Girl (1993),Comedy|Drama,3.75,3.52,2,0,0,49.2794,3.7889,0.0,0.0,53.0684,
431,Carlito's Way (1993),Crime|Drama,3.7381,3.6498,42,1,3,51.0977,12.9717,1.3436,1.25,66.6629,Al Pacino|gangster|mafia
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,2.6455,2.913,55,0,0,40.7818,13.8827,0.0,0.0,54.6645,
433,Clean Slate (1994),Comedy,2.75,3.3194,8,0,0,46.4711,7.5778,0.0,0.0,54.0489,
434,Cliffhanger (1993),Action|Adventure|Thriller,3.0347,3.1273,101,0,0,43.7821,15.9507,0.0,0.0,59.7328,
435,Coneheads (1993),Comedy|Sci-Fi,2.4206,2.7277,63,1,0,38.188,14.3432,0.0,1.25,53.7812,
436,Color of Night (1994),Drama|Thriller,2.5714,3.2981,7,0,0,46.1733,7.1716,0.0,0.0,53.3449,
437,Cops and Robbersons (1994),Comedy,2.1667,3.1482,9,0,0,44.0749,7.9412,0.0,0.0,52.016,
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,2.7143,3.3293,7,0,0,46.6108,7.1716,0.0,0.0,53.7824,
440,Dave (1993),Comedy|Romance,3.5461,3.535,76,2,1,49.4905,14.981,0.6718,1.9812,67.1245,President
441,Dazed and Confused (1993),Comedy,3.9286,3.7692,42,0,0,52.7693,12.9717,0.0,0.0,65.741,
442,Demolition Man (1993),Action|Adventure|Sci-Fi,3.0926,3.189,81,0,0,44.6467,15.198,0.0,0.0,59.8446,
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,2.3333,3.2754,6,0,0,45.8563,6.7111,0.0,0.0,52.5674,
445,Fatal Instinct (1993),Comedy,3.0,3.3389,12,0,0,46.7445,8.846,0.0,0.0,55.5905,
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,3.8333,3.5894,9,0,0,50.2513,7.9412,0.0,0.0,58.1925,
448,Fearless (1993),Drama,3.625,3.5315,8,0,0,49.4408,7.5778,0.0,0.0,57.0186,
449,Fear of a Black Hat (1994),Comedy,1.0,3.4053,1,0,0,47.6748,2.3905,0.0,0.0,50.0653,
450,With Honors (1994),Comedy|Drama,3.0,3.3918,7,0,0,47.4858,7.1716,0.0,0.0,54.6574,
451,Flesh and Bone (1993),Drama|Mystery|Romance,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
452,Widows' Peak (1994),Drama,3.0,3.4478,3,0,0,48.2695,4.7811,0.0,0.0,53.0505,
453,For Love or Money (1993),Comedy|Romance,2.8,3.3846,5,0,0,47.3848,6.1794,0.0,0.0,53.5643,
454,"Firm, The (1993)",Drama|Thriller,3.5347,3.5281,101,0,1,49.3932,15.9507,0.6718,0.0,66.0157,John Grisham
455,Free Willy (1993),Adventure|Children|Drama,2.3919,2.8393,37,1,0,39.7507,12.5454,0.0,1.25,53.5461,
456,Fresh (1994),Crime|Drama|Thriller,3.75,3.5358,4,0,0,49.5015,5.5507,0.0,0.0,55.0522,
457,"Fugitive, The (1993)",Thriller,3.9921,3.9351,190,3,1,55.0909,18.1141,0.6718,2.5,76.3768,based on a TV show
458,Geronimo: An American Legend (1993),Drama|Western,2.8,3.3846,5,0,0,47.3848,6.1794,0.0,0.0,53.5643,
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,2.25,3.2593,6,0,0,45.6305,6.7111,0.0,0.0,52.3416,
